Frame,Time,R,G,B
# Using H.264 software decoder
# Decoder Configured for SOFTWARE decoding
# [Discovery] Starting Active Discovery (Broadcasting PING on 5001)...
# [Discovery] Device Found: iPhone
# NAL: SPS (7) found
#  [Keyframe/Header Found! Syncing Stream...] 
# NAL: PPS (8) found
# [FFMPEG] no frame!
# NAL: IDR (5) found
# Re-initializing Decoder with SPS/PPS Extradata...
# Decoder configured with Extradata (SPS+PPS)
# Decoder Configured for SOFTWARE decoding
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
1,254,0,0
# NAL: IDR (5) found
ERROR: Error sending packet: Invalid data found when processing input
30,254,0,1
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
31,0,253,0
# NAL: IDR (5) found
60,0,254,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
61,0,0,254
# NAL: IDR (5) found
90,0,0,254
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
91,254,0,0
# NAL: IDR (5) found
120,254,0,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
121,0,254,0
# NAL: IDR (5) found
150,0,254,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
151,0,0,254
# NAL: IDR (5) found
180,0,0,254
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
181,254,0,0
# NAL: IDR (5) found
210,254,0,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
211,0,252,0
# NAL: IDR (5) found
240,0,254,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
241,1,0,252
# NAL: IDR (5) found
270,0,0,254
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
271,253,0,1
# NAL: IDR (5) found
300,254,0,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
301,0,253,0
# NAL: IDR (5) found
330,0,254,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
331,1,0,250
# NAL: IDR (5) found
360,0,0,254
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
361,253,2,3
# NAL: IDR (5) found
390,254,0,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
391,0,249,1
# NAL: IDR (5) found
420,0,255,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
421,1,0,250
# NAL: IDR (5) found
450,0,0,254
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
451,254,0,0
# NAL: IDR (5) found
# [Discovery] Device Found: iPhone
# NAL: SPS (7) found
#  [Keyframe/Header Found! Syncing Stream...] 
# NAL: PPS (8) found
# [FFMPEG] no frame!
# NAL: IDR (5) found
# Re-initializing Decoder with SPS/PPS Extradata...
# Decoder configured with Extradata (SPS+PPS)
# Decoder Configured for SOFTWARE decoding
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
# NAL: IDR (5) found
467,0,254,0
480,0,254,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
# NAL: IDR (5) found
497,1,0,252
510,0,0,254
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
# NAL: IDR (5) found
527,253,0,0
540,254,0,1
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
# NAL: IDR (5) found
557,1,253,2
570,0,254,0
# NAL: SPS (7) found
# NAL: PPS (8) found
# [FFMPEG] no frame!
# NAL: IDR (5) found
587,0,0,252
600,0,0,254
# [Discovery] Device Lost (Timeout)
